measurement_id,cell_id,observation_id,photo_id,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,morph,measurement_status,roi_status,failure_reasons,image_sha256,flower_effective_pixels,background_effective_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,mask_pixels,nuisance_pixel_fraction,palette_count_white,palette_count_yellow,palette_count_orange,palette_count_red,palette_count_pink,palette_count_magenta,palette_count_purple,palette_count_blue,palette_count_bronze,palette_count_green,palette_count_brown,palette_count_black,flower_fraction_white,flower_fraction_yellow,flower_fraction_orange,flower_fraction_red,flower_fraction_pink,flower_fraction_magenta,flower_fraction_purple,flower_fraction_blue,flower_fraction_bronze
FCPR-255880D7899C6468EE1D446E,132,379972896,695106024,cc-by-nc,"(c) toodles780, some rights reserved (CC BY-NC)",Vaccinium vitis-idaea,56312,48.6589241233,-53.0912470365,9.0,2026-07-09,6318067,toodles780,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,26d27740cc3ded3d7c651b388d0b472d9d38efba1792b5a7fbc488dcd88a1eaa,10489,17920.0,0.1767172105373489,12.979901486767345,10489.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-5974542B75DAAE4E58F3F875,132,381105919,697295045,cc-by-nc,"(c) Mark Cumming, some rights reserved (CC BY-NC)",Maianthemum stellatum,53268,47.5244444444,-52.6221055556,4.0,2026-07-01,8017840,markdcumming,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,eedb28204711e8bd9b58f7f8b0f7edcf469da34857e2ea4348e45149659b6187,1307,2271.0,0.0224285826709687,9.374464609508992,1307.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-2F97E9FB230E16E4058175D1,132,383054976,701054241,cc-by-nc,"(c) Andrew Smith, some rights reserved (CC BY-NC)",Lupinus polyphyllus,59549,49.5305557251,-57.8777618408,322.0,2026-07-17,2073431,wloonaturelover,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,9e79650c5708f6ea1f99ff40c7962311fe0e2126e6f931137057c22947f59c79,126640,198004.0,0.4530812436565756,2.2325452064309377,126640.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-522BBB7D7926F1FD25CF16AB,132,383590833,702091345,cc-by-nc,"(c) nature_with_krista, some rights reserved (CC BY-NC)",Maianthemum canadense,67748,48.3835342526,-53.3301651388,22.0,2026-07-21,2134938,kristaoswald,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,04816c7e9fd5dc3596ea18ec8c5fddb00636a3869dbef52af3c8f96be925bd23,32518,64992.0,0.3083574364439032,2.9076507082219933,32518.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-B427E0E53CD2F2CC3234E381,132,383979043,702833683,cc-by-nc,"(c) martajane, some rights reserved (CC BY-NC)",Mertensia maritima,165350,48.5833439148,-53.4880270396,6.0,2026-07-19,9584836,martajane,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,a194abd3e31d6ca78c85d9db477d7926c03428e072c9ace22f69fc35f8c1fdeb,3302,6273.0,0.3865192206424434,1.0571739878130149,3302.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-D518A24338C5510AE0EE9BB9,132,384701345,704229432,cc-by-nc,"(c) Phillip, some rights reserved (CC BY-NC)",Chamaenerion angustifolium,564969,48.950845,-57.82218,20.0,2026-07-24,752569,pmmcafee,blue_purple,classified_four_state_morph,automated_colour_state_admitted,,66f7e747bbd2ed146e9c0fe473d0b9e7c24b42cd6b4442c9720b7ac31e34f015,38598,77368.0,0.5580400402230551,1.9848827014123185,38598.0,0.058759521218716,2936.0,0.0,0.0,0.0,6024.0,1202.0,25237.0,866.0,65.0,706.0,1417.0,145.0,0.0808147536471236,0.0,0.0,0.0,0.165813377374071,0.03308560418387,0.6946600605560143,0.0238370492705752,0.0017891549683457
FCPR-7B3480DA27F4A1371E323C13,132,385984291,706678817,cc-by-nc,"(c) briannaelsie, some rights reserved (CC BY-NC)",Malva moschata,55977,47.4499283333,-52.7954,4.0,2026-07-28,5829693,briannaelsie,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,3454a3439d90d8257d4197951fc8c306634e3b78bfb02123004e772ab1df4179,120255,192753.0,0.6034839870868212,4.632839699214492,120255.0,0.1716934846783917,45037.0,2.0,0.0,0.0,43205.0,5296.0,5771.0,73.0,224.0,1890.0,16787.0,1970.0,0.4521423982009477,2.007870853746687e-05,0.0,0.0,0.4337503011806281,0.0531684202072122,0.0579371134848606,0.0007328728616175,0.0022488153561962
FCPR-2DC42315B22ADD66EC510DB5,132,388579431,711695720,cc-by-nc,"(c) Jess Beauchemin, some rights reserved (CC BY-NC)",Senecio pseudoarnica,168826,47.6768576003,-54.7293584794,160.0,2026-08-04,458275,jessbee,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,1a19725a3d1b21d82fc15ca3d8237c6f162bba16ed600d9be7b8f6e8b2c0e78d,194935,196740.0,0.5384541165836393,1.7989465141109164,194935.0,0.0064790827711801,0.0,160314.0,8538.0,0.0,0.0,0.0,0.0,0.0,24820.0,518.0,745.0,0.0,0.0,0.827760337064728,0.0440848444793258,0.0,0.0,0.0,0.0,0.0,0.1281548184559461
FCPR-D0F8F5BDBEA50668CC7EF11C,132,390232894,714901879,cc-by-nc,"(c) Fraser Gibson, some rights reserved (CC BY-NC)",Sanguisorba canadensis,783544,50.114175,-57.6644466667,3.0,2026-08-09,273186,jfraser,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,9e00ed63d535c3e1ee521d8d56b916f92af8ca33fab562f94b2a6b94752e2cce,39491,69694.0,0.0039404885195382,36.08171649847304,39491.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-7562C5534D6FE7F00F9F2603,132,393328266,720935793,cc-by-nc,"(c) Alex Smith, some rights reserved (CC BY-NC)",Utricularia cornuta,62372,49.3646883333,-57.4679366667,3.0,2026-08-20,7573945,alexws,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,e8af7540d906ff0307a50cd670fc4dbb2b94a5cb7149f66a4d0747344ca1a55e,28796,52740.0,0.945491506736037,0.4525418174055713,28796.0,0.0043061536324489,121.0,28206.0,127.0,0.0,14.0,0.0,0.0,0.0,204.0,0.0,111.0,13.0,0.0042201450892857,0.9837472098214286,0.0044294084821428,0.0,0.00048828125,0.0,0.0,0.0,0.0071149553571428
FCPR-4252FEB5984C722E89B117BB,132,394368620,722980254,cc-by-nc,"(c) Rick W, some rights reserved (CC BY-NC)",Chamaenerion angustifolium,564969,49.2753162199,-54.8014294603,4.0,2026-08-25,5895094,walbourne79,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,96badc20c8c88a7314380f79d3865a01ab1b16b81f5075b4e4477b1eda3d26fe,13368,24670.0,0.6132584435740153,24.21365534988736,13368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-F5147B044543B167338CDB90,132,394835463,723891622,cc-by,"(c) Rachael Benjamin, some rights reserved (CC BY)",Spiranthes romanzoffiana,50743,46.6581383333,-53.0735555,3.0,2026-08-26,3595612,rachael_benjamin,white,classified_four_state_morph,automated_colour_state_admitted,,8728ef4018c0033ea53b48ac4f24a91d35752ccc50da24bf97793e9fe722e085,22564,41270.0,0.9294845189673776,0.99864908777717,22564.0,0.3887608580039,12235.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,5795.0,2464.0,513.0,0.8871084686774942,0.0275522041763341,0.0,0.0,0.0,0.0,0.0,0.0,0.0853393271461716
FCPR-DEFA2EFDE29588FC85E71F42,132,396538872,727205416,cc-by-nc,"(c) Hannah Freeman, some rights reserved (CC BY-NC)",Sanguisorba canadensis,783544,49.4674283333,-57.9570466667,3.0,2026-09-01,5044217,hannahfreeman02,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,2218d07eb70dd4c91ba73bf3429ca878d2d8a2c10b39141e15a9c7b8e548924d,14094,28223.0,0.8990977340037193,1.0546865398861769,14094.0,0.1260110685398041,6226.0,2879.0,4.0,0.0,0.0,0.0,0.0,0.0,3209.0,961.0,715.0,100.0,0.5054391946744602,0.2337230069816528,0.0003247280402662,0.0,0.0,0.0,0.0,0.0,0.2605130703036207
FCPR-E3531029853ADB686F2521CF,132,396542749,727212689,cc-by-nc,"(c) Hannah Freeman, some rights reserved (CC BY-NC)",Anaphalis margaritacea,52833,49.4717116667,-57.95997,11.0,2026-09-01,5044217,hannahfreeman02,white,classified_four_state_morph,automated_colour_state_admitted,,ab0fc14206566ab0c12ccb468ff536820e8e74fb0c09bf18cebdc39bc935b31c,33600,57976.0,0.8729022843351855,0.5248568329260891,33600.0,0.0664880952380952,23949.0,3750.0,188.0,0.0,1.0,0.0,0.0,28.0,3450.0,782.0,1256.0,196.0,0.763533762672958,0.119556207358286,0.005993751195562,0.0,3.188165529554294e-05,0.0,0.0,0.0008926863482752,0.1099917107696231
FCPR-F5CA3F927E0D558166C3EA3A,132,50829306,80731175,cc-by,"(c) Robert Blackmore, some rights reserved (CC BY)",Sisyrinchium montanum,127372,47.4512613529,-52.79067415,8.0,2020-06-24,2162740,bobbyblackmore,white,classified_four_state_morph,automated_colour_state_admitted,,262b259fbc658b2e40d98b43541cd44d788f22a6dc227a431ab136266c267ab4,9742,30747.0,0.9689954105048444,0.8065888078579937,9742.0,0.0177581605419831,6229.0,302.0,0.0,0.0,586.0,0.0,1073.0,1305.0,74.0,72.0,96.0,5.0,0.6509562127704044,0.0315602466297418,0.0,0.0,0.0612394189570488,0.0,0.1121329292507054,0.1363778869265336,0.0077333054655658
FCPR-A533EACB877D0B649E380262,132,512571,652502,cc-by-nc,"(c) Susan Elliott, some rights reserved (CC BY-NC)",Cornus canadensis,47192,49.615435,-57.937775,1377.0,2009-07-29,12610,susanelliott,white,classified_four_state_morph,automated_colour_state_admitted,,c4b0866493da0592649a622f79ed98e9ebb51b7abacd818086cf3e794de5bd65,30720,65918.0,0.9883984704128588,0.1779897646086208,30720.0,0.2072591145833333,15962.0,14.0,2.0,7560.0,246.0,2.0,0.0,0.0,567.0,1071.0,3517.0,1779.0,0.6554428612491274,0.0005748778384593,8.212540549418962e-05,0.3104340327680367,0.0101014248757853,8.212540549418962e-05,0.0,0.0,0.0232825524576027
FCPR-D2639430E0A0072D8E846975,132,513422,653843,cc-by-nc,"(c) Susan Elliott, some rights reserved (CC BY-NC)",Euphrasia nemorosa,118893,49.68236,-57.958031,343.0,2009-08-01,12610,susanelliott,white,classified_four_state_morph,automated_colour_state_admitted,,e88ac2109fa66e7276b59c12087cb90f22ebe0c6955382c4ec06779168fdda08,29114,53891.0,0.9308214321887978,1.78751038278588,29114.0,0.1304527031668613,23116.0,2010.0,0.0,0.0,0.0,0.0,0.0,9.0,181.0,3138.0,555.0,105.0,0.913098435771844,0.0793964291357244,0.0,0.0,0.0,0.0,0.0,0.0003555063991151,0.0071496286933164
FCPR-688E3FE44A275A5653F08BA5,132,513478,653934,cc-by-nc,"(c) Susan Elliott, some rights reserved (CC BY-NC)",Sibbaldiopsis tridentata,81595,49.48477,-58.005753,690.0,2009-07-30,12610,susanelliott,white,classified_four_state_morph,automated_colour_state_admitted,,b80d651f5bc2e9bc2c146aeb69bb54e42bdfb3023f34b0867af9caf274b78483,45195,99731.0,0.5416634568471869,4.699663517047456,45195.0,0.3638676844783715,17480.0,115.0,0.0,2950.0,198.0,0.0,0.0,0.0,8007.0,2996.0,12856.0,593.0,0.608,0.004,0.0,0.1026086956521739,0.0068869565217391,0.0,0.0,0.0,0.2785043478260869
FCPR-A1964907F0317620C0F9C88E,132,522302,665223,cc-by-nc,"(c) Susan Elliott, some rights reserved (CC BY-NC)",Symphyotrichum novi-belgii,169474,47.628699,-59.248152,89.0,2009-08-14,12610,susanelliott,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,ca707df08becd7e67ed7b3c084f905e5ffe1183440e3e4d16c912546dc172629,73836,156879.0,0.3510682508391496,20.767154949708893,73836.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-2A6D98FCBAA84C29E7229D0F,132,53788539,85560355,cc-by-nc,"(c) Philip Hollett, some rights reserved (CC BY-NC)",Cypripedium acaule,47588,47.5192136308,-52.7551966897,8.0,2020-07-03,758674,tschuss,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,f9fa3e3b0824a4174944186ac2502cbc0772c763fd999077b0c0bd74388b5abc,2417,3320.0,0.1947256694970607,15.031471460485696,2417.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-DBD05D5119C7C12AFF4638A8,132,54382306,86529355,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Primula laurentiana,167426,50.3313157265,-57.5375376836,167.0,2011-06-16,726092,andyfyon,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,acbacce11d42cf59249380f2be9fa282b6ec752340c470d8085e89f1738cb856,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-252F545ED9DB1BA623F2063F,132,55179025,87843185,cc-by,"(c) Robert Blackmore, some rights reserved (CC BY)",Lythrum salicaria,61321,47.5765600199,-52.7349532582,22.0,2020-08-02,2162740,bobbyblackmore,red_pink,classified_four_state_morph,automated_colour_state_admitted,,8cb90efa126a2bae71cfa084018d2dea9d93fbc77d414b7b74e2d2341a7577dd,57547,73074.0,0.8530200903082259,0.5809550774193041,57547.0,0.2683024310563539,4004.0,67.0,0.0,3.0,9439.0,16346.0,10067.0,4.0,2177.0,1972.0,11686.0,1782.0,0.0950910774930534,0.0015911843636449,0.0,7.124706105873133e-05,0.2241670031111216,0.3882014866886741,0.2390813878927494,9.499608141164176e-05,0.051701617308286
FCPR-022392622E798D34D7C3F049,132,55286047,88022547,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Sabulina rubella,836893,50.7066080956,-57.3970260613,800.0,2011-06-15,726092,andyfyon,white,classified_four_state_morph,automated_colour_state_admitted,,dbb8b012c12ef630f3bbe1a322492a0dee0427edbbf2ec1fd21904717b3b71f0,24821,52679.0,0.9808543735790356,0.0764577376168132,24821.0,0.4118286934450667,9086.0,155.0,0.0,0.0,0.0,0.0,0.0,5.0,5353.0,2502.0,7481.0,239.0,0.622371395301048,0.0106171655592848,0.0,0.0,0.0,0.0,0.0,0.0003424892115898,0.3666689499280772
FCPR-42DCAC3B065193181A215842,132,55959469,89141339,cc0,no rights reserved,Persicaria maculosa,56166,47.6423408152,-52.81318333,149.0,2020-08-09,3200990,soggywizard,white,classified_four_state_morph,automated_colour_state_admitted,,fde7b70e699553f50cd6ac0f7c3f47672e42eb5516fc176f8109f97c46964369,23285,55375.0,0.9732999405722048,0.1489466982650022,23285.0,0.3674468541979815,8186.0,0.0,0.0,70.0,2000.0,0.0,0.0,0.0,4473.0,365.0,7348.0,843.0,0.555774322764614,0.0,0.0,0.0047525290243736,0.1357865435535338,0.0,0.0,0.0,0.3036866046574784
FCPR-08901F0291B8C1DD0B4E8776,132,57533907,91779263,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Dryas integrifolia,162098,50.3834515271,-57.5266630976,1072.0,2011-06-09,726092,andyfyon,white,classified_four_state_morph,automated_colour_state_admitted,,72abd4c93d79a384c6849394510452b128a620ec264cf12769ecf6aefba75426,15064,22722.0,0.8104924403424616,0.4106487751126941,15064.0,0.2128916622411046,9101.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,1048.0,1857.0,302.0,0.7675634646200556,0.1210255545247533,0.0,0.0,0.0,0.0,0.0,0.0,0.111410980855191
FCPR-465C29124536FA680EC9A09F,132,58321266,93101460,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Caltha palustris,56224,49.6565825088,-57.9564920578,172.0,2011-06-07,726092,andyfyon,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,6946dda6e4767c243eeb4b960e2fb06e6f0c10a8cdf4718a34a0fe817743baae,60437,111078.0,0.5233616773030212,0.3488944481098957,60437.0,0.0107219087644985,15.0,56456.0,541.0,0.0,0.0,0.0,0.0,0.0,2777.0,546.0,95.0,7.0,0.0002508822693137,0.944253959758484,0.009048487179916,0.0,0.0,0.0,0.0,0.0,0.0464466707922862
FCPR-8C418383FD62E18F2A9D0318,132,58321869,93102775,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Chamaedaphne calyculata,132767,49.6643589204,-57.9658199628,499.0,2011-06-07,726092,andyfyon,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,9b3aedf7f08ead16673e0072a7cf7f458b7a2b1fb1241882d4f9b54623567d2e,37728,56932.0,0.2759905897280008,3.646062852216476,37728.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-154C086962702790FECBC5CD,132,58940873,94135884,cc-by-nc,"(c) Andy Fyon, some rights reserved (CC BY-NC)",Veronica serpyllifolia,55749,49.5062400324,-58.1010140778,169.0,2011-06-06,726092,andyfyon,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,b08399a8df8d8ab50a4c15a049d5e3d89cdeb2354c2d6f15082b69161296221b,52761,96380.0,0.2656727684468767,4.847149534908898,52761.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-EECD8AC1BE659A285E42BE56,132,67875764,109771489,cc-by-nc,"(c) mtjones, some rights reserved (CC BY-NC)",Arctostaphylos uva-ursi,68049,48.8797636896,-58.4489852515,300.0,2010-06-13,280446,mtjones,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,5871eb52e30826408cad6f2a3a369a0be2a2b1621bb4fb802e2aa5c544bc167f,4661,10354.0,0.7578497451915174,6.473028717482929,4661.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-D129B834D35E0932EFD3376B,132,67881649,109784911,cc-by-nc,"(c) mtjones, some rights reserved (CC BY-NC)",Packera paupercula,127945,48.7694593152,-58.4798250161,500.0,2009-08-29,280446,mtjones,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,fa05abce73c80bdff9d8b5c6607be12e9a4d28b994691c5401f1081220b2c5ae,32572,89037.0,0.9639990343412396,0.1087892185469052,32572.0,0.0320520692619427,2.0,29055.0,1039.0,0.0,0.0,0.0,0.0,0.0,1432.0,126.0,641.0,277.0,6.343567622430856e-05,0.9215617863486424,0.0329548337985282,0.0,0.0,0.0,0.0,0.0,0.0454199441766049
FCPR-F9A8D143D857BB18058D8347,132,6886617,8784238,cc-by,"(c) alicia penney, some rights reserved (CC BY)",Clintonia borealis,53794,45.9073154026,-59.9567084897,186.0,2017-07-01,114138,jollygoodyellow,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,32feded4759847be4eebb6fd3759fa72f036a3d67af2f3b333ce8800126c4d1b,6370,12282.0,0.9116930572472596,0.6714067273913229,6370.0,0.3240188383045526,1780.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2020.0,43.0,1.0,0.4133766836971667,0.5585229911751045,0.0,0.0,0.0,0.0,0.0,0.0,0.0281003251277287
FCPR-65DAB4CFCE699F44B17AB93C,132,83154460,137139724,cc-by-nc,"(c) mgardensurvey, some rights reserved (CC BY-NC)",Cypripedium acaule,47588,46.1327285767,-59.8826446533,89.0,2021-06-15,4494924,mgardensurvey,red_pink,classified_four_state_morph,automated_colour_state_admitted,,0cd919ed82b6fe0626faa4ffbdebfcb272e5c3426c503c1602d3d89fbd00051f,9261,22950.0,0.8855356757921966,3.1958502748003004,9261.0,0.2012741604578339,586.0,0.0,0.0,3.0,6638.0,46.0,0.0,0.0,124.0,14.0,1850.0,0.0,0.0792213059348384,0.0,0.0,0.0004055698256049,0.8973908341219413,0.0062187373259429,0.0,0.0,0.0167635527916722
FCPR-B955A2F8A15659AF78A3444F,132,83777972,137624989,cc-by-nc,"(c) Lara Maynard, some rights reserved (CC BY-NC)",Cornus canadensis,47192,47.668505,-52.75278,5.0,2021-06-17,670388,laramaynard,white,classified_four_state_morph,automated_colour_state_admitted,,ca722d4d573e61bb27d5e0092b4fe97aba8949fd2d002ab425ba0c402b3f573f,177328,253544.0,0.9566952491828236,0.4043394869013087,177328.0,0.0334239375620319,164592.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6787.0,734.0,4886.0,307.0,0.9602744441397658,0.0,0.0,0.0,0.0001283539769312,0.0,0.0,0.0,0.0395972018833028
FCPR-5DB6CFC5EB8317FA8C0CDBD1,132,86973837,143373096,cc-by-nc,"(c) dylanoliverseek, some rights reserved (CC BY-NC)",Campanula giesekiana,543632,49.4966049194,-55.7073249817,13.0,2021-07-14,4720613,dylanoliverseek,blue_purple,classified_four_state_morph,automated_colour_state_admitted,,7153f08aaaf3fdb645ce01a6d25d72bc521808bc9f385d20915d8eb422a42301,12561,27572.0,0.9799415620311144,0.2741981738259343,12561.0,0.0084388185654008,981.0,0.0,0.0,0.0,393.0,0.0,9883.0,1172.0,26.0,0.0,40.0,66.0,0.0787635487755921,0.0,0.0,0.0,0.0315535929345644,0.0,0.7934965877157768,0.0940987555198715,0.0020875150541951
FCPR-2426D8AEA8EF3B1A1B72E6ED,132,88397299,145843672,cc-by-nc,"(c) Edmund Hayden, some rights reserved (CC BY-NC)",Diapensia lapponica,144183,47.3419198,-53.1019961,2299.0,2021-07-24,4731401,edhayden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,533f163199746d31aaaf3045fe550ad4b84662f9b69f7045fceccc9a01f7cba0,24096,49356.0,0.7467757363855263,5.330881317018113,24096.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-FBFD0B9B70F941485CDC4AD6,132,88537533,146090757,cc-by-nc,"(c) Edmund Hayden, some rights reserved (CC BY-NC)",Anaphalis margaritacea,52833,47.5729082,-52.74115,104.0,2021-07-25,4731401,edhayden,white,classified_four_state_morph,automated_colour_state_admitted,,7ff82eccaaeadd2ffa28e3440c747394405aebc80a0cb2f0c2764652bf961223,8300,15666.0,0.9650982727814176,0.1214604097105448,8300.0,0.1983132530120482,6253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,1369.0,243.0,34.0,0.9397354974451456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602645025548542
FCPR-2E1EC13F3950815E3F03AC06,132,88560673,146128594,cc-by-nc,"(c) Carol McDougall, some rights reserved (CC BY-NC)",Nuphar variegata,204164,47.5166667,-52.6333333,1465.0,2021-07-25,100322,salmonskyview,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_colour_instability,a9653f5e1a0a8a5151291e783c209d99c4aa38183ef387c733dba395ad867293,12825,23002.0,0.8844636919031784,6.351789048763862,12825.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-05DAFE3843D24C0CFC6398E8,132,92920261,155942854,cc-by-nc,"(c) furryinnis, some rights reserved (CC BY-NC)",Anaphalis margaritacea,52833,48.5605905159,-58.7392079831,5.0,2021-08-29,4819904,furryinnis,white,classified_four_state_morph,automated_colour_state_admitted,,aecd2e8877ee9a3c17e01de40eeeb3264f1c38d3b6fdc373a2275ff7d469bc5c,62516,87379.0,0.7902584216528972,0.4759873562311049,62516.0,0.3533655384221639,33724.0,906.0,400.0,12.0,22.0,0.0,0.0,429.0,4932.0,2188.0,17357.0,2546.0,0.8342362399505256,0.0224118738404452,0.0098948670377241,0.0002968460111317,0.0005442176870748,0.0,0.0,0.0106122448979591,0.1220037105751391
FCPR-69D3305EEFEF948ADC0AE8FB,133,105041886,176151266,cc-by-nc,"(c) Arnie Weissmann, some rights reserved (CC BY-NC)",Crithmum maritimum,82602,38.5101466667,-28.5408533333,4.0,2021-07-11,5305875,aweissmann,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,267c02be2900e99172da84f90796b95d626120b7d4ede662905f17a334789fd3,42421,72147.0,0.6944817821746689,1.5479102324083045,42421.0,0.3726220503995662,4665.0,19480.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,11639.0,2832.0,1336.0,0.1752836852784249,0.7319455925452769,0.0,0.0,0.0,0.0,0.0,0.0,0.0927707221762981
FCPR-1540102D7052A7E9590F4F29,133,106687537,179275682,cc-by-nc,"(c) carla_rego, some rights reserved (CC BY-NC)",Laurus azorica,336800,38.6408233333,-27.2285533333,8.0,2022-02-13,1522651,carla_rego,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0d0f2ed68db725e6d87d6e0193140a7e83e0f5e3899deb91bb34469c299374c2,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
