species,n_classifiable,genus,inat_taxon_id,after_observer_cap,maximum_span_km_after_observer_cap,inat_taxon_id_sensitivity,after_observer_cap_sensitivity,maximum_span_km,latitude_n,mean_latitude,min_latitude,max_latitude,inat_taxon_id_photos,abs_mean_latitude,log1p_span_primary,log1p_span_sensitivity,taxon_id_source_disagreement,family,family_taxon_id,retrieval_status,pollination_guild,pollination_guild_raw,pollination_guild_mapped,admissible_source_backed_exact,pollination_notes,evidence_type,confidence
Trifolium incarnatum,52,Trifolium,64268,585,19878.878675383767,64268,199,19772.464820678262,100,41.183941624606994,-41.1610116692,60.2291252413,64268,41.183941624606994,9.897463377344044,9.892096157292512,False,Fabaceae,47122.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Trifolium incarnatum as largely self-compatible (SC). | {""trait_derived_ID"":""1747441"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Trifolium"",""species_epithet"":""incarnatum"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""45690"",""work_species"":""Trifolium incarnatum""} | {""trait_derived_ID"":""45…",flora|review,medium
Trifolium repens,72,Trifolium,55745,485,19886.111672067986,55745,181,19414.93090359153,100,32.672328167916,-45.8675088576,61.499911356,55745,32.672328167916,9.897827146223749,9.873849188664606,False,,,error:HTTPError:HTTP Error 429: normal_throttling,mixed,mixed,mixed,True,"{""trait_derived_ID"":""1747451"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Trifolium"",""species_epithet"":""repens"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""45719"",""work_species"":""Trifolium repens""} | {""trait_derived_ID"":""4501670"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Trifolium"",""species_epithet"":…",flora|review,medium
Tripolium pannonicum,70,Tripolium,170020,253,10320.9843719094,170020,152,5866.579111663976,100,50.925388878091,36.1260956991,66.69955215,170020,50.925388878091,9.242031304651084,8.677197410661805,False,Asteraceae,47604.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4498177"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Aster"",""species_epithet"":""tripolium"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""45828"",""work_species"":""Tripolium pannonicum""} | {""trait_derived_ID"":""4507370"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""bee/beetle/butterfly/fly"",""genus"":""Aster""…",review,medium
Triteleia laxa,61,Triteleia,51085,515,799.1445926589637,51085,185,845.6601560637325,100,38.244586984472996,34.7580633333,41.1380670732,51085,38.244586984472996,6.684792452159977,6.741299381626402,False,Asparagaceae,47599.0,ok,unknown,,,False,unknown,flora,medium
Trixis inula,83,Trixis,170046,125,2253.3555277569385,170046,125,2253.3555277569385,100,25.527121945324,10.8397839399,27.1929120311,170046,25.527121945324,7.720619414085458,7.720619414085458,False,Asteraceae,47604.0,ok,unknown,,,False,unknown,inference,low
Trollius albiflorus,62,Trollius,1563130,204,2282.674506182153,1563130,172,2282.674506182153,100,46.297354457655004,37.1153239922,52.8449666667,1563130,46.297354457655004,7.733541050192196,7.733541050192196,False,Ranunculaceae,48231.0,ok,,,,False,,,
Turnera subulata,60,Turnera,327909,323,19996.50968798734,327909,150,19678.073480659783,100,-3.8691958719680004,-27.4810923987,28.8897441792,327909,3.8691958719680004,9.903363029182785,9.887311090263216,False,Passifloraceae,51451.0,ok,unknown,,,False,unknown,inference,low
Verbascum thapsus,52,Verbascum,59029,510,19798.57114275291,59029,175,19188.084042107697,100,33.511930268883,-45.0077037374,60.1543136,59029,33.511930268883,9.893415556991133,9.862096856862465,False,Scrophulariaceae,47151.0,ok,mixed,mixed,mixed,True,"Bulk source austraits_all_target_floral_v7.0.0 record austraits:Stephens_2023:1282210: pollination_system = insect. | The CC0 literature synthesis classifies Verbascum thapsus as largely self-compatible (SC). | {""trait_derived_ID"":""1747495"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Verbascum"",""species_epithet"":""thapsus"",""author"":""""…",flora|review,medium
Verbena rigida,64,Verbena,127942,395,19774.42811888055,127942,191,19668.30817948045,100,-2.397650613336,-43.64041167,48.8404378158,127942,2.397650613336,9.89219544190242,9.886814739411271,False,,,error:HTTPError:HTTP Error 429: normal_throttling,mixed,mixed,mixed,True,"{""trait_derived_ID"":""1747503"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Verbena"",""species_epithet"":""rigida"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""46523"",""work_species"":""Verbena rigida""}",review,medium
Veronica cymbalaria,52,Veronica,170188,417,20001.911174059973,170188,178,11985.433723684288,100,39.174482075987,-36.8477777778,52.3333917,170188,39.174482075987,9.903633100646486,9.39153076622063,False,Plantaginaceae,50638.0,ok,unknown,,,False,unknown,inference,low
Veronica longifolia,43,Veronica,170192,386,9784.934523406731,170192,179,9038.526271745744,100,54.65032859142401,40.420715332,69.0180912,170192,54.65032859142401,9.18870138098331,9.109362048445158,False,Plantaginaceae,50638.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4500803"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Pseudolysimachion"",""species_epithet"":""longifolium"",""author"":""(L.) Opiz"",""matched"":""1"",""resolved"":""1"",""work_ID"":""46643"",""work_species"":""Veronica longifolia""} | {""trait_derived_ID"":""4510398"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Vero…",review,medium
Veronica officinalis,66,Veronica,129020,470,19420.07487194742,129020,162,17602.93963047293,100,48.344385339597004,-37.3698216667,64.7599944444,129020,48.344385339597004,9.874114089023593,9.775877998617725,False,Plantaginaceae,50638.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Veronica officinalis as largely self-compatible (SC). | {""trait_derived_ID"":""1747513"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Veronica"",""species_epithet"":""officinalis"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""46658"",""work_species"":""Veronica officinalis""} | {""trait_derived_ID"":""45…",review,medium
Veronica polita,44,Veronica,68848,476,19583.512141079005,68848,193,13525.29456040672,100,41.032019088485,-37.9521791024,55.6191586015,68848,41.032019088485,9.88249433596476,9.51239081524559,False,Plantaginaceae,50638.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""1747519"",""ref_ID"":""10247"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Veronica"",""species_epithet"":""polita"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""46669"",""work_species"":""Veronica polita""} | {""trait_derived_ID"":""4501822"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Veronica"",""species_epithet"":""po…",flora|review,medium
Veronica prostrata,73,Veronica,738834,283,5774.220989162239,738834,157,5220.670464605299,100,49.830015422915004,42.7884920148,56.07302,738834,49.830015422915004,8.661331801179449,8.560572642060139,False,Plantaginaceae,50638.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4501826"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Veronica"",""species_epithet"":""prostrata"",""author"":"""",""matched"":""1"",""resolved"":""1"",""work_ID"":""57725"",""work_species"":""Veronica prostrata""} | {""trait_derived_ID"":""4508906"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""insect"",""genus"":""Veronica"",""species_epithe…",review,medium
Veronica spicata,51,Veronica,132118,451,6019.939781124623,132118,188,5979.810182101371,100,52.754126131665,42.3991366667,63.8321603822,132118,52.754126131665,8.702998635940363,8.696311319724577,False,Plantaginaceae,50638.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4500805"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Pseudolysimachion"",""species_epithet"":""spicatum"",""author"":""(L.) Opiz"",""matched"":""1"",""resolved"":""1"",""work_ID"":""46693"",""work_species"":""Veronica spicata""}",review,medium
Vicia lathyroides,42,Vicia,79503,112,10779.20634646385,79503,112,10779.20634646385,100,45.744900810521,32.5593136118,56.9520429119,79503,45.744900810521,9.28546698588126,9.28546698588126,False,Fabaceae,47122.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Vicia lathyroides as largely self-compatible (SC). | {""trait_derived_ID"":""4501858"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Vicia"",""species_epithet"":""lathyroides"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""46787"",""work_species"":""Vicia lathyroides""} | {""trait_derived_ID"":""4507822"",…",review,medium
Viminaria juncea,54,Viminaria,353911,134,3739.512198177965,353911,134,3739.512198177965,100,-33.831015839414,-38.2270631029,-25.6292266667,353911,33.831015839414,8.226977832416075,8.226977832416075,False,Fabaceae,47122.0,ok,mixed,mixed,mixed,True,Bulk source austraits_all_target_floral_v7.0.0 record austraits:Draper_2023:446505: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:White_2020:1713750: pollination_syndrome = insect. | Bulk source austraits_all_target_floral_v7.0.0 record austraits:Williams_2011:1728407: pollination_system = biotic_unspeciali…,review,medium
Vincetoxicum hirundinaria,62,Vincetoxicum,498350,488,5058.201777984955,498350,188,4767.076326001392,100,49.10116751274499,36.4631619,60.5657972994,498350,49.10116751274499,8.52896399845108,8.46969821658715,False,Apocynaceae,47362.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Vincetoxicum hirundinaria as largely self-incompatible (SI). | {""trait_derived_ID"":""4501890"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Vincetoxicum"",""species_epithet"":""hirundinaria"",""author"":""Medik."",""matched"":""1"",""resolved"":""1"",""work_ID"":""46856"",""work_species"":""Vincetoxicum hirundinaria""} |…",review,medium
Viola blanda,50,Viola,127684,206,2198.643379303339,127684,177,2198.6433793033384,100,40.473795735476,34.0934893862,47.53485,127684,40.473795735476,7.696050525890067,7.696050525890066,False,Violaceae,50828.0,ok,unknown,,,False,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",flora|inference,low
Viola cucullata,60,Viola,128040,246,3457.431904470728,128040,163,2993.812417332711,100,42.730226738588,34.995519453,49.7873002488,128040,42.730226738588,8.148570558522161,8.004636876645755,False,Violaceae,50828.0,ok,unknown,,,False,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",flora|inference,low
Viola hirta,65,Viola,286612,403,6439.181768088587,286612,183,6439.462144028946,100,51.659567889375005,42.3335902963,59.1086573495,286612,51.659567889375005,8.770312043558562,8.770355578018844,False,Violaceae,50828.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Viola hirta as largely self-compatible (SC). | {""trait_derived_ID"":""4501910"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Viola"",""species_epithet"":""hirta"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""46899"",""work_species"":""Viola hirta""} | {""trait_derived_ID"":""4508634"",""ref_ID"":""10315"",""…",flora|review,medium
Viola lutea,71,Viola,60898,152,2047.696142880994,60898,152,2047.696142880994,100,49.554836762311,44.3879681315,57.2702366667,60898,49.554836762311,7.624958841917998,7.624958841917998,False,Violaceae,50828.0,ok,unknown,,,False,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",inference,low
Viola mirabilis,42,Viola,483183,155,5283.971562230997,483183,155,5283.971562230997,100,53.46728553052301,43.893355,61.4848481526,483183,53.46728553052301,8.57262251744426,8.57262251744426,False,Violaceae,50828.0,ok,mixed,mixed,mixed,True,"The CC0 literature synthesis classifies Viola mirabilis as largely self-compatible (SC). | {""trait_derived_ID"":""4501912"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Viola"",""species_epithet"":""mirabilis"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""57734"",""work_species"":""Viola mirabilis""}",flora|review,medium
Viola pedunculata,73,Viola,50825,423,806.899364021618,50825,166,801.5336406512944,100,35.129153549308,32.56361333,38.32609025,50825,35.129153549308,6.69443750128597,6.687773773940257,False,Violaceae,50828.0,ok,unknown,,,False,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",flora|inference,low
Viola rostrata,47,Viola,126516,459,10744.63176055189,126516,187,1693.7007424849478,100,40.18643443143,33.2786243341,45.2087989128,126516,40.18643443143,9.282254603118508,7.435261451120991,False,Violaceae,50828.0,ok,unknown,,,False,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported.",flora|inference,low
Viola tricolor,55,Viola,55739,535,19554.813515614365,55739,196,19347.13168738875,100,50.501782369324,-43.651795487,68.8216960784,55739,50.501782369324,9.881027887736439,9.870351140173007,False,Violaceae,50828.0,ok,mixed,mixed,mixed,True,"All 9 directly reported Viola species across meyer_galloway_eckert_2026_dryad, razanajatovo_etal_2016_nature_communications have state SC; the target itself is unreported. | {""trait_derived_ID"":""4501930"",""ref_ID"":""10313"",""trait_ID"":""3.6.2"",""trait_value"":""insect"",""genus"":""Viola"",""species_epithet"":""tricolor"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID…",flora|inference|review,low
Viscaria vulgaris,60,Viscaria,741459,503,3928.3697861424153,741459,183,3928.13840762506,100,53.203309476554004,37.0987621536,65.60163764,741459,53.203309476554004,8.276234332244107,8.276175446126864,False,Caryophyllaceae,48567.0,ok,mixed,mixed,mixed,True,"{""trait_derived_ID"":""4509755"",""ref_ID"":""10315"",""trait_ID"":""3.6.3"",""trait_value"":""bee/butterfly"",""genus"":""Lychnis"",""species_epithet"":""viscaria"",""author"":""L."",""matched"":""1"",""resolved"":""1"",""work_ID"":""441002"",""work_species"":""Viscaria vulgaris""}",review,medium
Vitex agnus-castus,52,Vitex,170271,346,13915.697029551911,170271,185,13870.94042018564,100,35.736802050261,-16.6081248131,52.0970143276,170271,35.736802050261,9.54084462337272,9.537623404041783,False,Lamiaceae,48623.0,ok,unknown,,,False,unknown,inference,low
Whipplea modesta,62,Whipplea,61509,174,1377.3668768731548,61509,157,1377.366876873151,100,40.909855955486,35.8257817931,48.085368961,61509,40.909855955486,7.228654654798145,7.2286546547981425,False,Hydrangeaceae,52469.0,ok,,,,False,,,
Wyethia angustifolia,64,Wyethia,56987,367,1149.2811047339712,56987,181,989.8526797710324,100,39.722834353653,36.578364,46.89183102,56987,39.722834353653,7.047761630386081,6.898565865126931,False,Asteraceae,47604.0,ok,,,,False,,,
Zanthoxylum americanum,56,Zanthoxylum,54836,126,2279.668790089411,54836,126,2279.668790089411,100,42.722391446222,35.4486870904,45.8878383333,54836,42.722391446222,7.732224007922534,7.732224007922534,False,Rutaceae,50623.0,ok,unknown,,,False,unknown,inference,low
Zephyranthes atamasco,50,Zephyranthes,127264,185,3151.519805632912,127264,170,3151.519805632912,100,33.091930412199,9.0163600177,37.2932916667,127264,33.091930412199,8.055957350335728,8.055957350335728,False,Amaryllidaceae,55849.0,ok,unknown,,,False,The CC0 literature synthesis classifies Zephyranthes atamasco as largely self-compatible (SC).,review,medium
